accuracy,loss,val_accuracy,val_loss,learning_rate
0.3337036967277527,8.529642105102539,0.47999998927116394,4.819079399108887,0.0010000000474974513
0.5551666617393494,3.729062795639038,0.596833348274231,3.081559658050537,0.0010000000474974513
0.6353148221969604,2.5782907009124756,0.6608333587646484,2.194178342819214,0.0010000000474974513
0.6802963018417358,1.9398757219314575,0.6949999928474426,1.7098580598831177,0.0010000000474974513
0.7102592587471008,1.5783051252365112,0.7235000133514404,1.4197720289230347,0.0010000000474974513
0.7367963194847107,1.3155317306518555,0.7459999918937683,1.2304986715316772,0.0010000000474974513
