accuracy,loss,val_accuracy,val_loss,learning_rate
0.09935185313224792,2.488163948059082,0.09683333337306976,2.563870668411255,0.05000000074505806
0.10066666454076767,2.470515727996826,0.10849999636411667,2.3919920921325684,0.05000000074505806
0.10068518668413162,2.4704155921936035,0.09866666793823242,2.492061138153076,0.05000000074505806
0.09940740466117859,2.4547600746154785,0.11183333396911621,2.3784220218658447,0.05000000074505806
0.09929629415273666,2.4631826877593994,0.10133333504199982,2.4936983585357666,0.05000000074505806
0.1010555550456047,2.469529628753662,0.10383333265781403,2.4408493041992188,0.05000000074505806
