accuracy,loss,val_accuracy,val_loss
0.8663148283958435,0.47234994173049927,0.9384999871253967,0.21466326713562012
0.9448703527450562,0.1809142678976059,0.9638333320617676,0.12669037282466888
0.9646481275558472,0.11859322339296341,0.9711666703224182,0.09917447715997696
