accuracy,loss,val_accuracy,val_loss,learning_rate
0.9307407140731812,0.24199363589286804,0.9701666831970215,0.097226582467556,0.0010000000474974513
0.9756296277046204,0.07966820150613785,0.9778333306312561,0.07321233302354813,0.0010000000474974513
0.9828333258628845,0.057729773223400116,0.9828333258628845,0.057811636477708817,0.0010000000474974513
0.985870361328125,0.04596821591258049,0.984666645526886,0.05249960720539093,0.0010000000474974513
0.9883518815040588,0.03729763627052307,0.9871666431427002,0.04557456076145172,0.0010000000474974513
0.9898703694343567,0.032226353883743286,0.9833333492279053,0.05548141524195671,0.0010000000474974513
